date,DBC,EEM,EFA,FXE,FXY,GLD,IEF,IWM,QQQ,SHY,SPY,TLT,UUP
2016-02-29,-0.2442831088490982,-0.13253814007332237,-0.008438761636114869,-0.23315255758244358,0.011130551266654643,-0.22627716179564117,0.24383567273962037,-0.08863491504049538,0.2258468658572343,0.010683115157176789,0.11458324855381384,0.009799313232279425,0.23315255758244358
2016-03-01,-0.23856621769819641,-0.1287066994407311,-0.016877523272229737,-0.21630511516488715,0.02226110253330929,-0.20255432359128234,0.23767134547924074,-0.09107626727867253,0.20542018227526776,0.021366230314353578,0.10063340774952764,0.019598626464558854,0.21630511516488715
2016-03-02,-0.23284932654729462,-0.12487525880813982,-0.025316284908344606,-0.19945767274733073,0.033391653799963936,-0.1788314853869235,0.2315070182188611,-0.09351761951684967,0.18499349869330123,0.03204934547153036,0.08668356694524144,0.02939793969683828,0.19945767274733073
2016-03-03,-0.22713243539639286,-0.12104381817554855,-0.033755046544459474,-0.1826102303297743,0.04452220506661858,-0.15510864718256467,0.22534269095848147,-0.09595897175502682,0.1645668151113347,0.042732460628707156,0.07273372614095525,0.03919725292911771,0.1826102303297743
2016-03-04,-0.2214155442454911,-0.11721237754295727,-0.042193808180574346,-0.16576278791221788,0.055652756333273226,-0.13138580897820584,0.21917836369810184,-0.09840032399320398,0.14414013152936817,0.05341557578588395,0.05878388533666905,0.04899656616139714,0.16576278791221788
2016-03-07,-0.2156986530945893,-0.11338093691036598,-0.05063256981668922,-0.14891534549466146,0.06678330759992787,-0.107662970773847,0.2130140364377222,-0.10084167623138111,0.12371344794740165,0.06409869094306074,0.044834044532382857,0.05879587939367656,0.14891534549466146
2016-03-08,-0.2099817619436875,-0.10954949627777469,-0.05907133145280409,-0.13206790307710503,0.07791385886658252,-0.08394013256948815,0.20684970917734258,-0.10328302846955825,0.10328676436543513,0.07478180610023753,0.030884203728096662,0.06859519262595598,0.13206790307710503
2016-03-09,-0.20426487079278574,-0.10571805564518341,-0.06751009308891896,-0.11522046065954861,0.08904441013323716,-0.0602172943651293,0.20068538191696295,-0.1057243807077354,0.0828600807834686,0.08546492125741433,0.016934362923810464,0.0783945058582354,0.11522046065954861
2016-03-10,-0.19854797964188395,-0.10188661501259212,-0.07594885472503383,-0.09837301824199218,0.10017496139989181,-0.03649445616077045,0.19452105465658331,-0.10816573294591256,0.062433397201502074,0.09614803641459112,0.002984522119524267,0.08819381909051482,0.09837301824199218
2016-03-11,-0.19283108849098218,-0.09805517438000085,-0.0843876163611487,-0.08152557582443576,0.11130551266654645,-0.012771617956411598,0.18835672739620368,-0.1106070851840897,0.04200671361953555,0.10683115157176791,-0.01096531868476193,0.09799313232279426,0.08152557582443576
2016-03-14,-0.1871141973400804,-0.09422373374740955,-0.09282637799726356,-0.06467813340687933,0.1224360639332011,0.01095122024794725,0.18219240013582405,-0.11304843742226683,0.021580030037569028,0.1175142667289447,-0.024915159489048128,0.1077924455550737,0.06467813340687933
2016-03-15,-0.18139730618917863,-0.09039229311481828,-0.10126513963337844,-0.047830690989322903,0.13356661519985574,0.0346740584523061,0.17602807287544442,-0.11548978966044399,0.0011533464556025032,0.12819738188612148,-0.038865000293334326,0.11759175878735312,0.047830690989322903
